2013.06.18,11:39:40,27.3
2013.06.18,11:39:54,27.4
2013.06.18,11:40:21,27.5
2013.06.18,11:40:32,27.4
2013.06.18,11:40:48,27.5
2013.06.18,11:40:59,27.4
2013.06.18,11:41:13,27.5
2013.06.18,11:41:30,27.6
2013.06.18,11:41:41,27.5
2013.06.18,11:41:52,27.6
2013.06.18,11:42:13,27.7
2013.06.18,11:42:24,27.6
2013.06.18,11:42:39,27.7
2013.06.18,11:42:50,27.6
2013.06.18,11:43:06,27.7
2013.06.18,11:43:23,27.8
2013.06.18,11:43:34,27.7
2013.06.18,11:43:46,27.8
2013.06.18,11:43:57,27.7
2013.06.18,11:44:07,27.8
2013.06.18,11:44:44,27.9
2013.06.18,11:44:55,27.8
2013.06.18,11:45:06,27.9
2013.06.18,11:45:17,27.8
2013.06.18,11:45:31,27.9
2013.06.18,11:45:42,27.8
2013.06.18,11:46:06,27.9
2013.06.18,11:46:17,27.8
2013.06.18,11:47:02,27.9
2013.06.18,11:47:13,27.8
2013.06.18,11:47:23,27.7
2013.06.18,11:47:39,27.8
2013.06.18,11:47:50,27.7
2013.06.18,11:48:01,27.6
2013.06.18,11:48:12,27.7
2013.06.18,11:48:23,27.6
2013.06.18,11:48:35,27.7
2013.06.18,11:48:49,27.8
2013.06.18,11:49:00,27.7
2013.06.18,11:49:13,27.8
2013.06.18,11:49:24,27.7
2013.06.18,11:49:41,27.8
2013.06.18,11:49:52,27.7
2013.06.18,11:50:09,27.8
2013.06.18,11:50:20,27.6
2013.06.18,11:50:30,27.7
2013.06.18,11:50:43,27.8
2013.06.18,11:50:54,27.7
2013.06.18,11:51:05,27.8
2013.06.18,11:51:24,27.9
2013.06.18,11:51:46,28.0
2013.06.18,11:51:57,27.9
2013.06.18,11:52:08,28.0
2013.06.18,11:52:19,28.1
2013.06.18,11:52:54,28.2
2013.06.18,11:53:05,28.1
2013.06.18,11:53:17,28.2
2013.06.18,11:53:28,28.1
2013.06.18,11:53:41,28.2
2013.06.18,11:53:52,28.1
2013.06.18,11:54:05,28.2
2013.06.18,11:54:15,28.1
2013.06.18,11:54:30,28.2
2013.06.18,11:54:47,28.3
2013.06.18,11:54:58,28.2
2013.06.18,11:55:09,28.3
2013.06.18,11:55:30,28.4
2013.06.18,11:55:41,28.3
2013.06.18,11:55:52,28.4
2013.06.18,11:56:21,28.5
2013.06.18,11:56:31,28.4
2013.06.18,11:57:22,28.5
2013.06.18,11:57:33,28.4
2013.06.18,11:57:47,28.5
2013.06.18,11:57:57,28.4
2013.06.18,11:58:36,28.5
2013.06.18,11:58:47,28.4
2013.06.18,11:59:58,28.3
2013.06.18,12:00:49,28.4
2013.06.18,12:00:59,28.3
2013.06.18,12:02:30,28.4
2013.06.18,12:02:41,28.3
2013.06.18,12:03:13,28.4
2013.06.18,12:03:24,28.3
2013.06.18,12:03:59,28.4
2013.06.18,12:04:10,28.3
2013.06.18,12:04:22,28.4
2013.06.18,12:04:37,28.5
2013.06.18,12:04:48,28.4
2013.06.18,12:04:59,28.5
2013.06.18,12:05:14,28.6
2013.06.18,12:05:25,28.5
2013.06.18,12:05:38,28.6
2013.06.18,12:06:11,28.7
2013.06.18,12:06:21,28.6
2013.06.18,12:06:40,28.7
2013.06.18,12:06:51,28.6
2013.06.18,12:07:03,28.7
2013.06.18,12:07:15,28.8
2013.06.18,12:07:43,28.9
2013.06.18,12:07:53,28.8
2013.06.18,12:08:04,28.9
2013.06.18,12:08:38,29.0
2013.06.18,12:08:49,28.9
2013.06.18,12:09:00,29.0
2013.06.18,12:09:11,28.9
2013.06.18,12:10:07,29.0
2013.06.18,12:10:18,28.9
2013.06.18,12:10:32,29.0
2013.06.18,12:10:43,28.9
2013.06.18,12:10:55,29.0
2013.06.18,12:11:14,29.1
2013.06.18,12:11:25,29.0
2013.06.18,12:11:44,29.1
2013.06.18,12:11:55,29.0
2013.06.18,12:12:10,29.1
2013.06.18,12:12:21,29.0
2013.06.18,12:12:32,28.9
2013.06.18,12:12:48,29.0
2013.06.18,12:12:59,28.9
2013.06.18,12:13:09,29.0
2013.06.18,12:13:24,29.1
2013.06.18,12:13:35,29.0
2013.06.18,12:13:46,28.9
2013.06.18,12:13:58,29.0
2013.06.18,12:14:09,28.9
2013.06.18,12:14:25,29.0
